Year,OrgCode,OrgName,OrgType,VacCode,Value
2016-17,E06000023,"Bristol, City of",LA,Rota_12m,88.8653752238320
2016-17,E06000024,North Somerset,LA,Cohort_12m,2292.0000000000000
2016-17,E06000024,North Somerset,LA,Cohort_24m,2294.0000000000000
2016-17,E06000024,North Somerset,LA,Cohort_5y,2619.0000000000000
2016-17,E06000024,North Somerset,LA,DTaP_IPV_5y,92.9744177166857
2016-17,E06000024,North Somerset,LA,DTaP_IPV_Hib_12m,95.9424083769634
2016-17,E06000024,North Somerset,LA,DTaP_IPV_Hib_24m,97.7332170880558
2016-17,E06000024,North Somerset,LA,DTaP_IPV_Hib_5y,98.0526918671248
2016-17,E06000024,North Somerset,LA,Hib_MenC_24m,94.3766346992153
2016-17,E06000024,North Somerset,LA,Hib_MenC_5y,96.8690339824360
2016-17,E06000024,North Somerset,LA,MMR_24m,94.0714908456844
2016-17,E06000024,North Somerset,LA,MMR1_5y,96.4108438335242
2016-17,E06000024,North Somerset,LA,MMR2_5y,89.8816342115311
2016-17,E06000024,North Somerset,LA,PCV_12m,96.1605584642234
2016-17,E06000024,North Somerset,LA,PCV_24m,94.1586748038361
2016-17,E06000024,North Somerset,LA,Rota_12m,92.3211169284468
2016-17,E06000025,South Gloucestershire,LA,Cohort_12m,3215.0000000000000
2016-17,E06000025,South Gloucestershire,LA,Cohort_24m,3197.0000000000000
2016-17,E06000025,South Gloucestershire,LA,Cohort_5y,3405.0000000000000
2016-17,E06000025,South Gloucestershire,LA,DTaP_IPV_5y,92.9221732745962
2016-17,E06000025,South Gloucestershire,LA,DTaP_IPV_Hib_12m,95.2410575427683
2016-17,E06000025,South Gloucestershire,LA,DTaP_IPV_Hib_24m,97.3725367532061
2016-17,E06000025,South Gloucestershire,LA,DTaP_IPV_Hib_5y,98.0616740088106
2016-17,E06000025,South Gloucestershire,LA,Hib_MenC_24m,93.2749452611824
2016-17,E06000025,South Gloucestershire,LA,Hib_MenC_5y,97.1806167400881
2016-17,E06000025,South Gloucestershire,LA,MMR_24m,93.2749452611824
2016-17,E06000025,South Gloucestershire,LA,MMR1_5y,97.5036710719530
2016-17,E06000025,South Gloucestershire,LA,MMR2_5y,91.3656387665198
2016-17,E06000025,South Gloucestershire,LA,PCV_12m,95.4587869362364
2016-17,E06000025,South Gloucestershire,LA,PCV_24m,93.2749452611824
2016-17,E06000025,South Gloucestershire,LA,Rota_12m,91.4463452566096
2016-17,E06000026,Plymouth,LA,Cohort_12m,3097.0000000000000
2016-17,E06000026,Plymouth,LA,Cohort_24m,3080.0000000000000
2016-17,E06000026,Plymouth,LA,Cohort_5y,3262.0000000000000
2016-17,E06000026,Plymouth,LA,DTaP_IPV_5y,90.7725321888412
2016-17,E06000026,Plymouth,LA,DTaP_IPV_Hib_12m,96.8679367129480
2016-17,E06000026,Plymouth,LA,DTaP_IPV_Hib_24m,97.5649350649351
2016-17,E06000026,Plymouth,LA,DTaP_IPV_Hib_5y,97.4862047823421
2016-17,E06000026,Plymouth,LA,Hib_MenC_24m,94.4805194805195
2016-17,E06000026,Plymouth,LA,Hib_MenC_5y,95.2789699570815
2016-17,E06000026,Plymouth,LA,MMR_24m,95.3246753246753
2016-17,E06000026,Plymouth,LA,MMR1_5y,97.4248927038627
2016-17,E06000026,Plymouth,LA,MMR2_5y,91.3856529736358
2016-17,E06000026,Plymouth,LA,PCV_12m,96.8679367129480
2016-17,E06000026,Plymouth,LA,PCV_24m,94.5129870129870
2016-17,E06000026,Plymouth,LA,Rota_12m,93.1546658056183
2016-17,E06000027,Torbay,LA,Cohort_12m,1423.0000000000000
2016-17,E06000027,Torbay,LA,Cohort_24m,1463.0000000000000
2016-17,E06000027,Torbay,LA,Cohort_5y,1566.0000000000000
2016-17,E06000027,Torbay,LA,DTaP_IPV_5y,86.5261813537676
2016-17,E06000027,Torbay,LA,DTaP_IPV_Hib_12m,96.3457484188334
2016-17,E06000027,Torbay,LA,DTaP_IPV_Hib_24m,98.0177717019822
2016-17,E06000027,Torbay,LA,DTaP_IPV_Hib_5y,98.5312899106003
2016-17,E06000027,Torbay,LA,Hib_MenC_24m,94.8051948051948
2016-17,E06000027,Torbay,LA,Hib_MenC_5y,96.8710089399744
2016-17,E06000027,Torbay,LA,MMR_24m,95.2153110047847
2016-17,E06000027,Torbay,LA,MMR1_5y,97.7650063856960
2016-17,E06000027,Torbay,LA,MMR2_5y,92.1455938697318
2016-17,E06000027,Torbay,LA,PCV_12m,96.4160224877021
2016-17,E06000027,Torbay,LA,PCV_24m,95.0786056049214
2016-17,E06000027,Torbay,LA,Rota_12m,86.3668306394940
2016-17,E06000028,Bournemouth,LA,Cohort_12m,2214.0000000000000
2016-17,E06000028,Bournemouth,LA,Cohort_24m,2117.0000000000000
2016-17,E06000028,Bournemouth,LA,Cohort_5y,2007.0000000000000
2016-17,E06000028,Bournemouth,LA,DTaP_IPV_5y,83.5077229696064
2016-17,E06000028,Bournemouth,LA,DTaP_IPV_Hib_12m,94.3089430894309
2016-17,E06000028,Bournemouth,LA,DTaP_IPV_Hib_24m,95.7487009919698
2016-17,E06000028,Bournemouth,LA,DTaP_IPV_Hib_5y,96.8111609367215
2016-17,E06000028,Bournemouth,LA,Hib_MenC_24m,91.7335852621634
2016-17,E06000028,Bournemouth,LA,Hib_MenC_5y,88.7892376681614
2016-17,E06000028,Bournemouth,LA,MMR_24m,92.5838450637695
2016-17,E06000028,Bournemouth,LA,MMR1_5y,96.0139511709018
2016-17,E06000028,Bournemouth,LA,MMR2_5y,88.2411559541604
2016-17,E06000028,Bournemouth,LA,PCV_12m,94.1734417344173
2016-17,E06000028,Bournemouth,LA,PCV_24m,92.3948984411904
2016-17,E06000028,Bournemouth,LA,Rota_12m,90.5149051490515
2016-17,E06000029,Poole,LA,Cohort_12m,1514.0000000000000
2016-17,E06000029,Poole,LA,Cohort_24m,1571.0000000000000
2016-17,E06000029,Poole,LA,Cohort_5y,1450.0000000000000
2016-17,E06000029,Poole,LA,DTaP_IPV_5y,92.0000000000000
2016-17,E06000029,Poole,LA,DTaP_IPV_Hib_12m,96.8295904887715
2016-17,E06000029,Poole,LA,DTaP_IPV_Hib_24m,96.8809675366009
2016-17,E06000029,Poole,LA,DTaP_IPV_Hib_5y,98.4827586206897
2016-17,E06000029,Poole,LA,Hib_MenC_24m,93.8892425206875
2016-17,E06000029,Poole,LA,Hib_MenC_5y,94.7586206896552
2016-17,E06000029,Poole,LA,MMR_24m,92.9980903882877
2016-17,E06000029,Poole,LA,MMR1_5y,97.5862068965517
2016-17,E06000029,Poole,LA,MMR2_5y,90.9655172413793
2016-17,E06000029,Poole,LA,PCV_12m,96.9616908850726
2016-17,E06000029,Poole,LA,PCV_24m,93.7619350732018
2016-17,E06000029,Poole,LA,Rota_12m,94.6499339498019
2016-17,E06000030,Swindon,LA,Cohort_12m,2930.0000000000000
2016-17,E06000030,Swindon,LA,Cohort_24m,3057.0000000000000
2016-17,E06000030,Swindon,LA,Cohort_5y,3258.0000000000000
2016-17,E06000030,Swindon,LA,DTaP_IPV_5y,90.0859422958871
2016-17,E06000030,Swindon,LA,DTaP_IPV_Hib_12m,94.7098976109215
2016-17,E06000030,Swindon,LA,DTaP_IPV_Hib_24m,96.3035655871770
2016-17,E06000030,Swindon,LA,DTaP_IPV_Hib_5y,97.4524248004911
2016-17,E06000030,Swindon,LA,Hib_MenC_24m,93.2940791625777
2016-17,E06000030,Swindon,LA,Hib_MenC_5y,95.7335788827502
2016-17,E06000030,Swindon,LA,MMR_24m,93.9483153418384
2016-17,E06000030,Swindon,LA,MMR1_5y,96.8692449355433
2016-17,E06000030,Swindon,LA,MMR2_5y,91.8968692449356
2016-17,E06000030,Swindon,LA,PCV_12m,94.6075085324232
2016-17,E06000030,Swindon,LA,PCV_24m,93.4903500163559
2016-17,E06000030,Swindon,LA,Rota_12m,92.3549488054608
2016-17,E06000031,Peterborough,LA,Cohort_12m,3029.0000000000000
2016-17,E06000031,Peterborough,LA,Cohort_24m,2938.0000000000000
2016-17,E06000031,Peterborough,LA,Cohort_5y,3082.0000000000000
2016-17,E06000031,Peterborough,LA,DTaP_IPV_5y,87.0214146658014
2016-17,E06000031,Peterborough,LA,DTaP_IPV_Hib_12m,93.6942885440740
2016-17,E06000031,Peterborough,LA,DTaP_IPV_Hib_24m,96.0176991150443
2016-17,E06000031,Peterborough,LA,DTaP_IPV_Hib_5y,96.3659961064244
2016-17,E06000031,Peterborough,LA,Hib_MenC_24m,90.6739278420694
2016-17,E06000031,Peterborough,LA,Hib_MenC_5y,89.6171317326411
2016-17,E06000031,Peterborough,LA,MMR_24m,91.0823689584752
2016-17,E06000031,Peterborough,LA,MMR1_5y,95.6197274497080
2016-17,E06000031,Peterborough,LA,MMR2_5y,89.6171317326411
2016-17,E06000031,Peterborough,LA,PCV_12m,93.4301749752394
2016-17,E06000031,Peterborough,LA,PCV_24m,90.6739278420694
2016-17,E06000031,Peterborough,LA,Rota_12m,89.6335424232420
2016-17,E06000032,Luton,LA,Cohort_12m,3634.0000000000000
2016-17,E06000032,Luton,LA,Cohort_24m,3597.0000000000000
2016-17,E06000032,Luton,LA,Cohort_5y,3751.0000000000000
2016-17,E06000032,Luton,LA,DTaP_IPV_5y,79.8187150093309
2016-17,E06000032,Luton,LA,DTaP_IPV_Hib_12m,90.8640616400661
2016-17,E06000032,Luton,LA,DTaP_IPV_Hib_24m,93.7169863775368
2016-17,E06000032,Luton,LA,DTaP_IPV_Hib_5y,94.7747267395361
2016-17,E06000032,Luton,LA,Hib_MenC_24m,89.6580483736447
2016-17,E06000032,Luton,LA,Hib_MenC_5y,89.4961343641696
2016-17,E06000032,Luton,LA,MMR_24m,89.2410341951626
2016-17,E06000032,Luton,LA,MMR1_5y,94.9880031991469
2016-17,E06000032,Luton,LA,MMR2_5y,82.3247134097574
2016-17,E06000032,Luton,LA,PCV_12m,91.1942762795817
2016-17,E06000032,Luton,LA,PCV_24m,89.3244370308590
2016-17,E06000032,Luton,LA,Rota_12m,86.9565217391304
2016-17,E06000033,Southend-on-Sea,LA,Cohort_12m,2233.0000000000000
2016-17,E06000033,Southend-on-Sea,LA,Cohort_24m,2111.0000000000000
2016-17,E06000033,Southend-on-Sea,LA,Cohort_5y,2265.0000000000000
2016-17,E06000033,Southend-on-Sea,LA,DTaP_IPV_5y,90.9050772626932
2016-17,E06000033,Southend-on-Sea,LA,DTaP_IPV_Hib_12m,93.5064935064935
2016-17,E06000033,Southend-on-Sea,LA,DTaP_IPV_Hib_24m,96.0682141165324
2016-17,E06000033,Southend-on-Sea,LA,DTaP_IPV_Hib_5y,96.3355408388521
2016-17,E06000033,Southend-on-Sea,LA,Hib_MenC_24m,94.0312648034107
2016-17,E06000033,Southend-on-Sea,LA,Hib_MenC_5y,95.4083885209713
2016-17,E06000033,Southend-on-Sea,LA,MMR_24m,93.6996684036002
2016-17,E06000033,Southend-on-Sea,LA,MMR1_5y,95.7174392935982
2016-17,E06000033,Southend-on-Sea,LA,MMR2_5y,89.9779249448123
2016-17,E06000033,Southend-on-Sea,LA,PCV_12m,93.4617107030900
2016-17,E06000033,Southend-on-Sea,LA,PCV_24m,94.3154902889626
2016-17,E06000033,Southend-on-Sea,LA,Rota_12m,90.7299596954769
2016-17,E06000034,Thurrock,LA,Cohort_12m,2577.0000000000000
2016-17,E06000034,Thurrock,LA,Cohort_24m,2491.0000000000000
2016-17,E06000034,Thurrock,LA,Cohort_5y,2591.0000000000000
2016-17,E06000034,Thurrock,LA,DTaP_IPV_5y,86.2215360864531
2016-17,E06000034,Thurrock,LA,DTaP_IPV_Hib_12m,92.0062087698875
2016-17,E06000034,Thurrock,LA,DTaP_IPV_Hib_24m,95.3432356483340
2016-17,E06000034,Thurrock,LA,DTaP_IPV_Hib_5y,96.3334619837900
2016-17,E06000034,Thurrock,LA,Hib_MenC_24m,92.4126856684063
2016-17,E06000034,Thurrock,LA,Hib_MenC_5y,92.4353531455037
2016-17,E06000034,Thurrock,LA,MMR_24m,92.2922521075873
2016-17,E06000034,Thurrock,LA,MMR1_5y,95.5229641065226
2016-17,E06000034,Thurrock,LA,MMR2_5y,88.6916248552682
2016-17,E06000034,Thurrock,LA,PCV_12m,92.0062087698875
2016-17,E06000034,Thurrock,LA,PCV_24m,92.8141308711361
2016-17,E06000034,Thurrock,LA,Rota_12m,88.9794334497478
2016-17,E06000035,Medway,LA,Cohort_12m,3845.0000000000000
2016-17,E06000035,Medway,LA,Cohort_24m,3761.0000000000000
2016-17,E06000035,Medway,LA,Cohort_5y,3969.0000000000000
2016-17,E06000035,Medway,LA,DTaP_IPV_5y,78.6344167296548
2016-17,E06000035,Medway,LA,DTaP_IPV_Hib_12m,90.8452535760728
2016-17,E06000035,Medway,LA,DTaP_IPV_Hib_24m,90.5610210050518
2016-17,E06000035,Medway,LA,DTaP_IPV_Hib_5y,94.5578231292517
2016-17,E06000035,Medway,LA,Hib_MenC_24m,86.9183727731986
2016-17,E06000035,Medway,LA,Hib_MenC_5y,91.5847820609725
2016-17,E06000035,Medway,LA,MMR_24m,86.3334219622441
2016-17,E06000035,Medway,LA,MMR1_5y,95.1373141849332
2016-17,E06000035,Medway,LA,MMR2_5y,83.7238599143361
2016-17,E06000035,Medway,LA,PCV_12m,90.2990897269181
2016-17,E06000035,Medway,LA,PCV_24m,86.8651954267482
2016-17,E06000035,Medway,LA,Rota_12m,81.2743823146944
2016-17,E06000036,Bracknell Forest,LA,Cohort_12m,1484.0000000000000
2016-17,E06000036,Bracknell Forest,LA,Cohort_24m,1441.0000000000000
2016-17,E06000036,Bracknell Forest,LA,Cohort_5y,1615.0000000000000
2016-17,E06000036,Bracknell Forest,LA,DTaP_IPV_5y,88.4210526315789
2016-17,E06000036,Bracknell Forest,LA,DTaP_IPV_Hib_12m,95.7547169811321
2016-17,E06000036,Bracknell Forest,LA,DTaP_IPV_Hib_24m,96.0444136016655
2016-17,E06000036,Bracknell Forest,LA,DTaP_IPV_Hib_5y,95.2321981424149
2016-17,E06000036,Bracknell Forest,LA,Hib_MenC_24m,90.0763358778626
2016-17,E06000036,Bracknell Forest,LA,Hib_MenC_5y,92.9411764705882
2016-17,E06000036,Bracknell Forest,LA,MMR_24m,90.5621096460791
2016-17,E06000036,Bracknell Forest,LA,MMR1_5y,93.5603715170279
2016-17,E06000036,Bracknell Forest,LA,MMR2_5y,90.7120743034056
2016-17,E06000036,Bracknell Forest,LA,PCV_12m,95.3504043126685
2016-17,E06000036,Bracknell Forest,LA,PCV_24m,90.7009021512838
2016-17,E06000036,Bracknell Forest,LA,Rota_12m,94.0700808625337
2016-17,E06000037,West Berkshire,LA,Cohort_12m,1594.0000000000000
2016-17,E06000037,West Berkshire,LA,Cohort_24m,1661.0000000000000
2016-17,E06000037,West Berkshire,LA,Cohort_5y,1835.0000000000000
2016-17,E06000037,West Berkshire,LA,DTaP_IPV_5y,91.7711171662125
2016-17,E06000037,West Berkshire,LA,DTaP_IPV_Hib_12m,95.2948557089084
2016-17,E06000037,West Berkshire,LA,DTaP_IPV_Hib_24m,97.2907886815172
2016-17,E06000037,West Berkshire,LA,DTaP_IPV_Hib_5y,97.5476839237057
2016-17,E06000037,West Berkshire,LA,Hib_MenC_24m,93.8591210114389
2016-17,E06000037,West Berkshire,LA,Hib_MenC_5y,94.6049046321526
2016-17,E06000037,West Berkshire,LA,MMR_24m,93.9193257074052
2016-17,E06000037,West Berkshire,LA,MMR1_5y,96.1852861035422
2016-17,E06000037,West Berkshire,LA,MMR2_5y,93.5694822888283
2016-17,E06000037,West Berkshire,LA,PCV_12m,94.4792973651192
2016-17,E06000037,West Berkshire,LA,PCV_24m,92.9560505719446
2016-17,E06000037,West Berkshire,LA,Rota_12m,93.5382685069009
2016-17,E06000038,Reading,LA,Cohort_12m,2981.0000000000000
2016-17,E06000038,Reading,LA,Cohort_24m,2866.0000000000000
2016-17,E06000038,Reading,LA,Cohort_5y,2938.0000000000000
2016-17,E06000038,Reading,LA,DTaP_IPV_5y,82.5391422736555
2016-17,E06000038,Reading,LA,DTaP_IPV_Hib_12m,93.1902046293190
2016-17,E06000038,Reading,LA,DTaP_IPV_Hib_24m,94.9406838799721
2016-17,E06000038,Reading,LA,DTaP_IPV_Hib_5y,95.0646698434309
2016-17,E06000038,Reading,LA,Hib_MenC_24m,89.5673412421493
2016-17,E06000038,Reading,LA,Hib_MenC_5y,91.1844792375766
2016-17,E06000038,Reading,LA,MMR_24m,91.2421493370551
2016-17,E06000038,Reading,LA,MMR1_5y,94.0095302927161
2016-17,E06000038,Reading,LA,MMR2_5y,85.7045609257999
2016-17,E06000038,Reading,LA,PCV_12m,92.3180140892318
2016-17,E06000038,Reading,LA,PCV_24m,88.5554780181437
2016-17,E06000038,Reading,LA,Rota_12m,88.1247903388125
2016-17,E06000039,Slough,LA,Cohort_12m,2460.0000000000000
2016-17,E06000039,Slough,LA,Cohort_24m,2425.0000000000000
2016-17,E06000039,Slough,LA,Cohort_5y,2650.0000000000000
2016-17,E06000039,Slough,LA,DTaP_IPV_5y,77.6603773584906
2016-17,E06000039,Slough,LA,DTaP_IPV_Hib_12m,90.8130081300813
2016-17,E06000039,Slough,LA,DTaP_IPV_Hib_24m,94.1030927835052
2016-17,E06000039,Slough,LA,DTaP_IPV_Hib_5y,93.3207547169811
2016-17,E06000039,Slough,LA,Hib_MenC_24m,85.6082474226804
2016-17,E06000039,Slough,LA,Hib_MenC_5y,90.3396226415094
2016-17,E06000039,Slough,LA,MMR_24m,84.8247422680412
2016-17,E06000039,Slough,LA,MMR1_5y,91.1320754716981
2016-17,E06000039,Slough,LA,MMR2_5y,79.0188679245283
2016-17,E06000039,Slough,LA,PCV_12m,90.8130081300813
2016-17,E06000039,Slough,LA,PCV_24m,84.5773195876289
2016-17,E06000039,Slough,LA,Rota_12m,87.8861788617886
2016-17,E06000040,Windsor and Maidenhead,LA,Cohort_12m,1716.0000000000000
2016-17,E06000040,Windsor and Maidenhead,LA,Cohort_24m,1801.0000000000000
2016-17,E06000040,Windsor and Maidenhead,LA,Cohort_5y,2015.0000000000000
2016-17,E06000040,Windsor and Maidenhead,LA,DTaP_IPV_5y,81.7369727047146
2016-17,E06000040,Windsor and Maidenhead,LA,DTaP_IPV_Hib_12m,94.6969696969697
2016-17,E06000040,Windsor and Maidenhead,LA,DTaP_IPV_Hib_24m,94.7806774014437
2016-17,E06000040,Windsor and Maidenhead,LA,DTaP_IPV_Hib_5y,94.8883374689826
2016-17,E06000040,Windsor and Maidenhead,LA,Hib_MenC_24m,88.5619100499722
2016-17,E06000040,Windsor and Maidenhead,LA,Hib_MenC_5y,92.4069478908189
2016-17,E06000040,Windsor and Maidenhead,LA,MMR_24m,88.5063853414770
2016-17,E06000040,Windsor and Maidenhead,LA,MMR1_5y,92.6054590570720
2016-17,E06000040,Windsor and Maidenhead,LA,MMR2_5y,82.7791563275434
2016-17,E06000040,Windsor and Maidenhead,LA,PCV_12m,94.0559440559441
2016-17,E06000040,Windsor and Maidenhead,LA,PCV_24m,88.3953359244864
2016-17,E06000040,Windsor and Maidenhead,LA,Rota_12m,91.2587412587413
2016-17,E06000041,Wokingham,LA,Cohort_12m,1598.0000000000000
2016-17,E06000041,Wokingham,LA,Cohort_24m,1584.0000000000000
2016-17,E06000041,Wokingham,LA,Cohort_5y,1917.0000000000000
2016-17,E06000041,Wokingham,LA,DTaP_IPV_5y,87.8455920709442
2016-17,E06000041,Wokingham,LA,DTaP_IPV_Hib_12m,95.9324155193992
2016-17,E06000041,Wokingham,LA,DTaP_IPV_Hib_24m,95.7702020202020
2016-17,E06000041,Wokingham,LA,DTaP_IPV_Hib_5y,95.7224830464267
2016-17,E06000041,Wokingham,LA,Hib_MenC_24m,93.8762626262626
2016-17,E06000041,Wokingham,LA,Hib_MenC_5y,92.3839332290036
2016-17,E06000041,Wokingham,LA,MMR_24m,92.6136363636364
2016-17,E06000041,Wokingham,LA,MMR1_5y,94.2097026604069
2016-17,E06000041,Wokingham,LA,MMR2_5y,88.2107459572248
2016-17,E06000041,Wokingham,LA,PCV_12m,95.3692115143930
2016-17,E06000041,Wokingham,LA,PCV_24m,92.4242424242424
2016-17,E06000041,Wokingham,LA,Rota_12m,92.6783479349186
2016-17,E06000042,Milton Keynes,LA,Cohort_12m,4008.0000000000000
2016-17,E06000042,Milton Keynes,LA,Cohort_24m,3939.0000000000000
2016-17,E06000042,Milton Keynes,LA,Cohort_5y,4440.0000000000000
2016-17,E06000042,Milton Keynes,LA,DTaP_IPV_5y,84.3468468468468
2016-17,E06000042,Milton Keynes,LA,DTaP_IPV_Hib_12m,96.1826347305389
2016-17,E06000042,Milton Keynes,LA,DTaP_IPV_Hib_24m,97.1312515866971
2016-17,E06000042,Milton Keynes,LA,DTaP_IPV_Hib_5y,97.2522522522522
2016-17,E06000042,Milton Keynes,LA,Hib_MenC_24m,93.9578573241940
2016-17,E06000042,Milton Keynes,LA,Hib_MenC_5y,92.2972972972973
2016-17,E06000042,Milton Keynes,LA,MMR_24m,93.9324701700939
2016-17,E06000042,Milton Keynes,LA,MMR1_5y,96.8468468468468
2016-17,E06000042,Milton Keynes,LA,MMR2_5y,88.4009009009009
2016-17,E06000042,Milton Keynes,LA,PCV_12m,96.2574850299401
2016-17,E06000042,Milton Keynes,LA,PCV_24m,95.2272150291952
2016-17,E06000042,Milton Keynes,LA,Rota_12m,92.1656686626746
2016-17,E06000043,Brighton and Hove,LA,Cohort_12m,2851.0000000000000
2016-17,E06000043,Brighton and Hove,LA,Cohort_24m,2929.0000000000000
2016-17,E06000043,Brighton and Hove,LA,Cohort_5y,3025.0000000000000
2016-17,E06000043,Brighton and Hove,LA,DTaP_IPV_5y,75.8677685950413
2016-17,E06000043,Brighton and Hove,LA,DTaP_IPV_Hib_12m,90.7400911960716
2016-17,E06000043,Brighton and Hove,LA,DTaP_IPV_Hib_24m,90.4062820075111
2016-17,E06000043,Brighton and Hove,LA,DTaP_IPV_Hib_5y,92.8925619834711
2016-17,E06000043,Brighton and Hove,LA,Hib_MenC_24m,88.8016387845681
2016-17,E06000043,Brighton and Hove,LA,Hib_MenC_5y,87.0743801652893
2016-17,E06000043,Brighton and Hove,LA,MMR_24m,88.5967907135541
2016-17,E06000043,Brighton and Hove,LA,MMR1_5y,92.4628099173554
2016-17,E06000043,Brighton and Hove,LA,MMR2_5y,82.4132231404959
2016-17,E06000043,Brighton and Hove,LA,PCV_12m,91.0206944931603
2016-17,E06000043,Brighton and Hove,LA,PCV_24m,88.3578012973711
2016-17,E06000043,Brighton and Hove,LA,Rota_12m,87.4430024552788
2016-17,E06000044,Portsmouth,LA,Cohort_12m,2666.0000000000000
2016-17,E06000044,Portsmouth,LA,Cohort_24m,2629.0000000000000
2016-17,E06000044,Portsmouth,LA,Cohort_5y,2651.0000000000000
2016-17,E06000044,Portsmouth,LA,DTaP_IPV_5y,87.7781969068276
2016-17,E06000044,Portsmouth,LA,DTaP_IPV_Hib_12m,95.9114778694674
2016-17,E06000044,Portsmouth,LA,DTaP_IPV_Hib_24m,97.2613160897680
2016-17,E06000044,Portsmouth,LA,DTaP_IPV_Hib_5y,96.5296114673708
2016-17,E06000044,Portsmouth,LA,Hib_MenC_24m,94.1802966907569
2016-17,E06000044,Portsmouth,LA,Hib_MenC_5y,93.3987174651075
2016-17,E06000044,Portsmouth,LA,MMR_24m,93.7999239254469
2016-17,E06000044,Portsmouth,LA,MMR1_5y,96.7182195397963
2016-17,E06000044,Portsmouth,LA,MMR2_5y,90.0414937759336
2016-17,E06000044,Portsmouth,LA,PCV_12m,95.8739684921230
2016-17,E06000044,Portsmouth,LA,PCV_24m,94.5606694560669
2016-17,E06000044,Portsmouth,LA,Rota_12m,94.1485371342836
2016-17,E06000045,Southampton,LA,Cohort_12m,3324.0000000000000
2016-17,E06000045,Southampton,LA,Cohort_24m,3342.0000000000000
2016-17,E06000045,Southampton,LA,Cohort_5y,3477.0000000000000
2016-17,E06000045,Southampton,LA,DTaP_IPV_5y,84.4406097210239
2016-17,E06000045,Southampton,LA,DTaP_IPV_Hib_12m,96.0890493381468
2016-17,E06000045,Southampton,LA,DTaP_IPV_Hib_24m,97.5463794135248
2016-17,E06000045,Southampton,LA,DTaP_IPV_Hib_5y,96.6062697727926
2016-17,E06000045,Southampton,LA,Hib_MenC_24m,94.6140035906643
2016-17,E06000045,Southampton,LA,Hib_MenC_5y,90.1639344262295
2016-17,E06000045,Southampton,LA,MMR_24m,95.2124476361460
2016-17,E06000045,Southampton,LA,MMR1_5y,96.5199884958297
2016-17,E06000045,Southampton,LA,MMR2_5y,90.1926948518838
2016-17,E06000045,Southampton,LA,PCV_12m,95.6077015643803
2016-17,E06000045,Southampton,LA,PCV_24m,94.9730700179533
2016-17,E06000045,Southampton,LA,Rota_12m,93.5619735258724
2016-17,E06000046,Isle of Wight,LA,Cohort_12m,1259.0000000000000
2016-17,E06000046,Isle of Wight,LA,Cohort_24m,1381.0000000000000
2016-17,E06000046,Isle of Wight,LA,Cohort_5y,1446.0000000000000
2016-17,E06000046,Isle of Wight,LA,DTaP_IPV_5y,84.7856154910097
2016-17,E06000046,Isle of Wight,LA,DTaP_IPV_Hib_12m,83.5583796664019
2016-17,E06000046,Isle of Wight,LA,DTaP_IPV_Hib_24m,92.2519913106445
2016-17,E06000046,Isle of Wight,LA,DTaP_IPV_Hib_5y,96.8188105117566
2016-17,E06000046,Isle of Wight,LA,Hib_MenC_24m,85.0832729905865
2016-17,E06000046,Isle of Wight,LA,Hib_MenC_5y,92.9460580912863
2016-17,E06000046,Isle of Wight,LA,MMR_24m,88.1245474293990
2016-17,E06000046,Isle of Wight,LA,MMR1_5y,95.7814661134163
2016-17,E06000046,Isle of Wight,LA,MMR2_5y,86.0304287690180
2016-17,E06000046,Isle of Wight,LA,PCV_12m,85.7823669579031
2016-17,E06000046,Isle of Wight,LA,PCV_24m,84.0695148443157
2016-17,E06000046,Isle of Wight,LA,Rota_12m,82.6052422557586
2016-17,E06000047,County Durham,LA,Cohort_12m,5499.0000000000000
2016-17,E06000047,County Durham,LA,Cohort_24m,5547.0000000000000
2016-17,E06000047,County Durham,LA,Cohort_5y,6225.0000000000000
2016-17,E06000047,County Durham,LA,DTaP_IPV_5y,95.4216867469880
2016-17,E06000047,County Durham,LA,DTaP_IPV_Hib_12m,97.9814511729405
2016-17,E06000047,County Durham,LA,DTaP_IPV_Hib_24m,98.5577789796286
2016-17,E06000047,County Durham,LA,DTaP_IPV_Hib_5y,98.7148594377510
2016-17,E06000047,County Durham,LA,Hib_MenC_24m,97.2056967730305
2016-17,E06000047,County Durham,LA,Hib_MenC_5y,97.4457831325301
2016-17,E06000047,County Durham,LA,MMR_24m,97.0434469082387
2016-17,E06000047,County Durham,LA,MMR1_5y,98.2971887550201
2016-17,E06000047,County Durham,LA,MMR2_5y,95.8393574297189
2016-17,E06000047,County Durham,LA,PCV_12m,97.9996362975087
2016-17,E06000047,County Durham,LA,PCV_24m,97.3138633495583
2016-17,E06000047,County Durham,LA,Rota_12m,95.9083469721768
2016-17,E06000049,Cheshire East,LA,Cohort_12m,3878.0000000000000
2016-17,E06000049,Cheshire East,LA,Cohort_24m,3795.0000000000000
2016-17,E06000049,Cheshire East,LA,Cohort_5y,4335.0000000000000
2016-17,E06000049,Cheshire East,LA,DTaP_IPV_5y,94.9019607843137
2016-17,E06000049,Cheshire East,LA,DTaP_IPV_Hib_12m,96.3641052088706
2016-17,E06000049,Cheshire East,LA,DTaP_IPV_Hib_24m,98.5770750988142
2016-17,E06000049,Cheshire East,LA,DTaP_IPV_Hib_5y,97.1164936562860
2016-17,E06000049,Cheshire East,LA,Hib_MenC_24m,97.9183135704875
2016-17,E06000049,Cheshire East,LA,Hib_MenC_5y,95.4555940023068
